DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES;
PAN;BOG;4;2312;9744889;
PAN;BOG;2;886;3764741;
PAN;BOG;1;41;175398;
PAN;BOG;6;265;1129724;
PAN;BOG;5;4843;20581306;
PAN;BOG;6;4213;17904308;
PAN;BOG;194;2110;8892419;
PAN;BOG;17;174;735586;
PAN;BOG;2600;520;2198242;
PAN;BOG;17500;3325;14071300;
PAN;BOG;5800;1740;7363627;
PAN;BOG;5840;2686;11368764;
PAN;BOG;188;950;4022064;
PAN;BOG;24877;6774;28565176;
PAN;BOG;4000;640;2701689;
PAN;BOG;100;6634;26895238;
PAN;BOG;171;19644;79632912;
PAN;BOG;121;4440;17999748;
PAN;BOG;1201;24631;99850108;
PAN;BOG;31;10962;44438533;
PAN;BOG;92;30;121977;
PAN;BOG;2200;254;1079426;
PAN;BOG;2800;420;1730660;
PAN;BOG;1325;662;2808238;
PAN;BOG;200;30;126641;
PAN;BOG;2000;340;1438869;
PAN;BOG;12250;2205;9331493;
PAN;BOG;2700;783;3313632;
PAN;BOG;544;3609;15203923;
PAN;BOG;235;8703;36831145;
PAN;BOG;131;3864;16338441;
PAN;BOG;17;482;2038060;
PAN;BOG;631;8739;36981112;
PAN;BOG;4;13;58095;
PAN;BOG;17;99;422054;
PAN;BOG;55;1994;8443566;
PAN;BOG;14;492;2087217;
PAN;BOG;186;2194;9283284;
PAN;BOG;15;35;152259;
PAN;BOG;49;208;882747;
PAN;BOG;32400;3304;13885216;
PAN;BOG;48820;6102;25639836;
PAN;BOG;11180;4133;17368998;
PAN;BOG;3708;1090;4580381;
PAN;BOG;15600;2808;11797896;
PAN;BOG;3440;566;2332870;
PAN;BOG;90800;22622;95620784;
PAN;BOG;180;252;1063790;
PAN;BOG;103293;15450;65592857;
PAN;BOG;16033;12651;53486539;
PAN;BOG;45880;12682;53580100;
PAN;BOG;39030;9239;39100188;
PAN;BOG;44500;6628;28015192;
PAN;BOG;10900;2398;10137281;
PAN;BOG;80;33;141838;
PAN;BOG;47906;13551;57411678;
PAN;BOG;924;10426;44110178;
PAN;BOG;33;332;1408455;
PAN;BOG;137049;26629;112667644;
PAN;BOG;2500;449;1913355;
PAN;BOG;6350;957;4039870;
PAN;BOG;9960;1792;7532502;
PAN;BOG;7280;1220;5187526;
PAN;BOG;20806;9205;38612192;
PAN;BOG;55;465;1973184;
PAN;BOG;169;551;2328904;
PAN;BOG;198;864;3651685;
PAN;BOG;36;264;1114631;
PAN;BOG;645;4029;16583025;
PAN;BOG;635;3628;15317742;
PAN;BOG;1080;2248;9411566;
PAN;BOG;9112;24743;101974695;
PAN;BOG;100;300;1266627;
PAN;BOG;825;3491;14296599;
PAN;BOG;537;2293;9521134;
PAN;BOG;2652;17919;75916682;
PAN;BOG;200;22000;90653640;
PAN;BOG;53;1212;5133996;
PAN;BOG;118;6938;29360842;
PAN;BOG;5;118;502604;
PAN;BOG;11;226;958703;
PAN;BOG;35;303;1283938;
PAN;BOG;955;6648;29163700;
PAN;BOG;20;9877;41870936;
PAN;BOG;200;602;2553907;
PAN;BOG;215;3997;16945650;
PAN;BOG;54;298;1228274;
PAN;BOG;11;161;684896;
PAN;BOG;811;36809;156404712;
PAN;BOG;10;192;819377;
PAN;BOG;370;19273;81893271;
PAN;BOG;1;461;1962825;
PAN;BOG;995;1582;6519068;
PAN;BOG;240;290;1196628;
PAN;BOG;890;1333;5494022;
PAN;BOG;48;613;2608716;
PAN;BOG;1000;288;1224306;
PAN;BOG;150;94;389398;
PAN;BOG;150;789;3346572;
PAN;BOG;212;1790;7558132;
PAN;BOG;20;218;921893;
PAN;BOG;100;450;1863643;
PAN;BOG;2;29;123446;
PAN;BOG;90;645;2733683;
PAN;BOG;1000;40;169278;
PAN;BOG;15;180;761754;
PAN;BOG;1;24;104783;
PAN;BOG;12;146;621083;
PAN;BOG;183;721;3051842;
PAN;BOG;336;2731;11558864;
PAN;BOG;36;86;365642;
PAN;BOG;48;217;919183;
PAN;BOG;13;289;1225578;
PAN;BOG;24;69;295560;
PAN;BOG;509;20271;84392379;
PAN;BOG;133;4296;17938819;
PAN;BOG;168;4427;18494768;
PAN;BOG;864;10529;43870307;
PAN;BOG;97;506;2114199;
PAN;BOG;10;61;259060;
PAN;BOG;127;5084;21196032;
PAN;BOG;26;799;3345114;
PAN;BOG;300;4000;16677855;
PAN;BOG;136;749;3123259;
PAN;BOG;128;571;2379056;
PAN;BOG;2363;21875;91106309;
PAN;BOG;124;1339;5578569;
PAN;BOG;25;424;1761694;
PAN;BOG;511;3434;14972620;
PAN;BOG;101;1134;4748110;
PAN;BOG;115;8750;36415426;
PAN;BOG;2;42;177989;
PAN;BOG;33;757;3159071;
PAN;BOG;68;571;2388952;
PAN;BOG;5;9826;41570946;
PAN;BOG;6;17091;74506766;
PAN;BOG;294;994;4334071;
PAN;BOG;1890;1577235;6799070609;
PAN;BOG;103;2213;9709784;
PAN;BOG;73;1117;4900776;
PAN;BOG;142;4490;19699875;
PAN;BOG;2531;39911;175076294;
PAN;BOG;1;11549;50664957;
PAN;BOG;124;9625;39085488;
PAN;BOG;477;62290;263526473;
PAN;BOG;62503;113385;478644880;
PAN;BOG;1820;24180;102743581;
PAN;BOG;6;4594;20152316;
PRY;BOG;324;747;3163946;
PRY;BOG;145;310;1311785;
PRY;BOG;4;24;105342;
PRY;BOG;440;801;3389607;
PRY;BOG;25;39;166897;
PRY;BOG;28;44;186908;
PRY;BOG;33;600;2538746;
PRY;BOG;12;170;723138;
PRY;BOG;3;54;228960;
PRY;BOG;9;102;433129;
PRY;BOG;1;13;57367;
PRY;BOG;757;1384;5858083;
PRY;BOG;1250;650;2700710;
PRY;BOG;9;16;69024;
PRY;BOG;9;16;69024;
PRY;BOG;10;19860;80507673;
PRY;BOG;668;1350;5692567;
PRY;BOG;163;332;1399922;
PRY;BOG;76;144;607106;
PRY;BOG;228;6473;27278207;
PRY;BOG;349;7158;29972292;
PRY;BOG;1700;5187;21954994;
PRY;BOG;102;229;1006299;
PRY;BOG;764;1734;7608223;
PRY;BOG;734;1320;5792233;
PRY;BOG;5;11;51148;
PRY;BOG;39;114;501921;
PRY;BOG;29;560;2459293;
PRY;BOG;2;38;170948;
PRY;BOG;4;44;195732;
PRY;BOG;18;159;700067;
PRY;BOG;3;1300;5527717;
PRY;BOG;303;124855;509589468;
PRY;BOG;92;191;839606;
PRY;BOG;2;5;24740;
PRY;BOG;4;6;29478;
PRY;BOG;9;27;121510;
PRY;BOG;3;945;4015975;
PRY;BOG;11;264;1121923;
PRY;BOG;88;4386;18639228;
PRY;BOG;2;492;2090857;
PRY;BOG;30;390;1657386;
PRY;BOG;4;396;1682885;
PRY;BOG;20;1700;7224507;
PRY;BOG;0;242;1032254;
PRY;BOG;1959;54351;228060146;
PRY;BOG;3668;26263;106620857;
PRY;BOG;480;3850;15864387;
PRY;BOG;235;2925;11877927;
PRY;BOG;183;164105;710293486;
PRY;BOG;0;323;1312729;
PRY;BOG;28;1467;5948649;
PRY;BOG;6;1707;6922687;
PRY;BOG;2;69;283276;
PRY;BOG;11;1881;7626500;
PRY;BOG;42;519;2104225;
PRY;BOG;17;1107;4490066;
PRY;BOG;18;250;1017169;
PRY;BOG;20;448;1817705;
PER;BOG;200;3505;14892745;
PER;BOG;96;658;2791668;
PER;BOG;422;2083;8819618;
PER;BOG;608;1934;8205061;
PER;BOG;1782;7140;30288484;
PER;BOG;1;3;14829;
PER;BOG;6856;22232;94190650;
PER;BOG;52;341;1446004;
PER;BOG;917;2517;10684456;
PER;BOG;7293;22761;96542335;
PER;BOG;1206;4776;20203061;
PER;BOG;189;427;1811475;
PER;BOG;19060;37613;159306905;
PER;BOG;2498;4741;20060894;
PER;BOG;9476;8710;36911642;
PER;BOG;2113;7086;30024841;
PER;BOG;60;310;1311251;
PER;BOG;22056;50375;213444415;
PER;BOG;2871;11078;46939924;
PER;BOG;8661;20145;85352538;
PER;BOG;233;2582;10917065;
PER;BOG;170;1275;5397638;
PER;BOG;620;5356;22655773;
PER;BOG;238;1388;5899617;
PER;BOG;116;1073;4537894;
PER;BOG;20;109;464883;
PER;BOG;1235;7915;33482249;
PER;BOG;309;1724;7290401;
PER;BOG;118;591;2498514;
PER;BOG;313;2322;9827890;
PER;BOG;2303;17993;76133959;
PER;BOG;318;1728;7323265;
PER;BOG;69;468;1979650;
PER;BOG;280;1512;6395997;
PER;BOG;2063;9859;41729797;
PER;BOG;1293;6218;26324628;
PER;BOG;274;2173;9208059;
PER;BOG;4117;7443;31521337;
PER;BOG;2443;5235;22226602;
PER;BOG;616;1991;8442692;
PER;BOG;191;1684;7096999;
PER;BOG;243;1318;5558057;
PER;BOG;1301;3540;14920319;
PER;BOG;387;1709;7202433;
PER;BOG;7;24;102905;
PER;BOG;2252;6708;28270218;
PER;BOG;408;1175;4952721;
PER;BOG;2292;6851;28872352;
PER;BOG;409;1552;6542230;
PER;BOG;24;54;228776;
PER;BOG;5803;12601;53102342;
PER;BOG;288;522;2202431;
PER;BOG;1314;1359;5729397;
PER;BOG;899;2551;10752450;
PER;BOG;90;465;1959959;
PER;BOG;6487;14567;61385575;
PER;BOG;761;2900;12223209;
PER;BOG;104;460;1942345;
PER;BOG;3382;5549;23384246;
PER;BOG;141;1562;6583274;
PER;BOG;57;399;1682722;
PER;BOG;332;2886;12164720;
PER;BOG;139;1088;4585262;
PER;BOG;23;213;899724;
PER;BOG;194;1259;5308000;
PER;BOG;72;674;2842659;
PER;BOG;60;300;1265960;
PER;BOG;274;1696;7147778;
PER;BOG;399;3323;14006688;
PER;BOG;271;1823;7684890;
PER;BOG;29;238;1005073;
PER;BOG;166;1038;4374227;
PER;BOG;355;1952;8226090;
PER;BOG;1015;4272;18002754;
PER;BOG;55;309;1304940;
PER;BOG;234;1788;7536938;
PER;BOG;195;1118;4713746;
PER;BOG;770;2125;8958141;
PER;BOG;295;506;2133743;
PER;BOG;32;84;354521;
PER;BOG;180;840;3684794;
PER;BOG;15;189;801142;
PER;BOG;23;236;1002784;
PER;BOG;221;5754;24343119;
PER;BOG;62;1895;8001202;
PER;BOG;51;7595;33191615;
PER;BOG;300;21155;89318313;
PER;BOG;150000;13129;55785121;
PER;BOG;9;2115;8928239;
PER;BOG;260;57200;241373860;
PER;BOG;15000;2294;9452702;
PER;BOG;160;2759;11733217;
PER;BOG;272;1210;5148898;
PER;BOG;141;833;3543309;
PER;BOG;1544;7182;30541231;
PER;BOG;295;914;3888366;
PER;BOG;2082;6273;26673615;
PER;BOG;122;332;1413607;
PER;BOG;77;304;1293273;
PER;BOG;7609;15132;64342753;
PER;BOG;600;2356;10018859;
PER;BOG;402;1189;5059136;
PER;BOG;10;118;503022;
PER;BOG;37;165;703253;
PER;BOG;23;86;365764;
PER;BOG;160;1250;5318939;
PER;BOG;69;383;1631271;
PER;BOG;69;247;1050351;
PER;BOG;3900;33063;140587659;
PER;BOG;200;12406;52501819;
PER;BOG;1218;14087;59365987;
PER;BOG;251;7099;28779061;
PER;BOG;135;16368;68536329;
PER;BOG;3000;24969;103744696;
PER;BOG;2;94;401530;
PER;BOG;239;15750;66174097;
PER;BOG;5;295;1253455;
PER;BOG;6930;30838;129121107;
PER;BOG;3840;15744;65920285;
PER;BOG;2220;9324;39039681;
PER;BOG;66;3057;12989617;
PER;BOG;3;720;3042862;
PER;BOG;3000;763;3326222;
PER;BOG;312;32726;139076009;
PER;BOG;4;1561;6589969;
PER;BOG;1;140;592134;
PER;BOG;2;980;4139283;
PER;BOG;1;1040;4391385;
PER;BOG;75;2214;9199037;
PER;BOG;8;11044;45508127;
PER;BOG;146;62360;273552117;
PER;BOG;2;1797;7643131;
PER;BOG;2;4597;19548983;
PER;BOG;160;857;3474112;
PER;BOG;6;900;3708558;
PER;BOG;6;4848;20471985;
PER;BOG;1144;66807;277582649;
PER;BOG;1556;9841;40888972;
PER;BOG;1675;7035;29771908;
PER;BOG;400;18676;77597659;
PER;BOG;200;3131;13011028;
PER;BOG;1465;104949;443661536;
PER;BOG;650;35539;150239749;
PER;BOG;130470;4764;20068855;
PER;BOG;60000;6960;29242648;
PER;BOG;344;820;3577367;
PER;BOG;48;79;347139;
PER;BOG;202;541;2359961;
PER;BOG;177;293;1278917;
PER;BOG;129;205;897426;
PER;BOG;104;227;991981;
PER;BOG;21;292;1274514;
PER;BOG;32;289;1261784;
PER;BOG;5;78;344261;
PER;BOG;267000;283020;1166217872;
PER;BOG;261;6526;28630896;
PER;BOG;587;47306;201036781;
PER;BOG;105;19016;81983992;
PER;BOG;60000;1707;7174028;
PER;BOG;40800;3002;12648452;
PER;BOG;541;10102;44317329;
PER;BOG;815;43271;189817358;
PER;BOG;1034;17424;76433163;
PER;BOG;28;1145;5026059;
PER;BOG;600;17156;73779333;
PER;BOG;171;1941;8251118;
PER;BOG;13;22;100179;
PER;BOG;720;1923;8054006;
PER;BOG;295;1292;5410119;
PER;BOG;2454;5196;21756164;
PER;BOG;942;1193;4996526;
PER;BOG;333;2388;10002683;
PER;BOG;182;1058;4431280;
PER;BOG;278;1460;6113076;
PER;BOG;16;64;267968;
PER;BOG;68;32179;133526174;
PER;BOG;22950;21754;92062275;
PER;BOG;96;10806;43884374;
PER;BOG;150;4606;20207149;
PER;BOG;187;33874;144657886;
PER;BOG;157;5350;21727064;
PER;BOG;380;52920;214524979;
PER;BOG;453;9806;42243445;
PER;BOG;2189;92681;402818507;
PER;BOG;560;6178;26084072;
PER;BOG;204;21590;87520678;
PER;BOG;2436;203574;861570430;
PER;BOG;60;1858;7898678;
PER;BOG;4595;182455;761437802;
PER;BOG;360;18999;78782606;
PER;BOG;1503;10967;46632841;
PER;BOG;1540;55036;232835852;
PER;BOG;360;816;3379406;
PER;BOG;40;2016;8400289;
PER;BOG;1000;2690;11084467;
PER;BOG;30000;1419;5899183;
PER;BOG;2064;69248;292858055;
PER;BOG;80;1377;6042668;
PER;BOG;169;413;1800911;
PER;BOG;75;173;754394;
PER;BOG;57;293;1247293;
PER;BOG;433;2657;11303030;
PER;BOG;406;2648;11397171;
PER;BOG;1432;7243;30918334;
PER;BOG;1116;5713;24104435;
PER;BOG;252;1503;6561289;
PER;BOG;6015;22315;95368542;
PER;BOG;4;10;43780;
PER;BOG;4230;15840;67752650;
PER;BOG;1120;4872;20654889;
PER;BOG;60;163;718534;
PER;BOG;8716;23888;102249774;
PER;BOG;511;2398;10343084;
PER;BOG;109;834;3525872;
PER;BOG;6762;31954;136632464;
PER;BOG;1740;4979;21037764;
PER;BOG;1189;5564;23529857;
PER;BOG;24104;55326;237051224;
PER;BOG;4840;20517;87687027;
PER;BOG;911;6658;28385993;
PER;BOG;9102;24298;103370334;
PER;BOG;154;72;303969;
PER;BOG;227;1110;4672116;
PER;BOG;168;2084;8738551;
PER;BOG;68;520;2267759;
PER;BOG;434;4100;17128547;
PER;BOG;138;1092;4632557;
PER;BOG;12;53;228082;
PER;BOG;249;1981;8377785;
PER;BOG;93;820;3595607;
PER;BOG;1509;10744;46060300;
PER;BOG;1340;6545;27785845;
PER;BOG;777;3495;14740440;
PER;BOG;1601;12657;53622676;
PER;BOG;850;2916;12245212;
PER;BOG;118;932;3960917;
PER;BOG;277;1639;6903146;
PER;BOG;624;2247;9704084;
PER;BOG;1685;6655;28008489;
PER;BOG;90;318;1388904;
PER;BOG;132;1410;5954206;
PER;BOG;545;2634;11081042;
PER;BOG;1887;7152;30295886;
PER;BOG;3094;14537;61900640;
PER;BOG;4;317;1287028;
PER;BOG;25;2000;8499420;
PER;BOG;10000;1467;6097789;
PER;BOG;10000;3356;13944809;
PER;BOG;17;1987;8443017;
PER;BOG;90;2220;9002387;
PER;BOG;1;1020;4446588;
PER;BOG;110;2691;10908951;
PER;BOG;1;127;515030;
PER;BOG;17;8712;38219784;
PER;BOG;2;6388;26910418;
PER;BOG;1;12974;56916387;
PER;BOG;306;35150;142492785;
PER;BOG;5;13424;56552601;
PER;BOG;1;27588;121020711;
PER;BOG;64;23850;103973956;
PER;BOG;2;3955;16382751;
PER;BOG;30;3631;15830202;
PER;BOG;1;2640;11217360;
PER;BOG;1534;18337;77916334;
PER;BOG;160000;14964;62872199;
PER;BOG;317;29303;128543789;
PER;BOG;298;12769;56015016;
PER;BOG;131;6863;29113092;
PER;BOG;46;255;1053436;
PER;BOG;126;527;2175440;
PER;BOG;58;223;920134;
PER;BOG;87;188;775171;
PER;BOG;176;832;3432394;
PER;BOG;255;718;2959717;
PER;BOG;7;69;286135;
PER;BOG;37;155;640344;
PER;BOG;1328;3010;12404261;
PER;BOG;617;2612;10765655;
PER;BOG;74;663;2732135;
PER;BOG;250;807;3325669;
PER;BOG;167;816;3365021;
PER;BOG;15;78;325116;
PER;BOG;55;247;1019853;
PER;BOG;161;1936;7980940;
PER;BOG;208;1062;4377746;
PER;BOG;178;537;2215822;
PER;BOG;20;124;512605;
PER;BOG;146;398;1680391;
PER;BOG;129;774;3395274;
PER;BOG;5;665;2807224;
PER;BOG;1;662;2683589;
PER;BOG;4;17146;72854203;
PER;BOG;2;28424;120012401;
PER;BOG;2;6063;25601444;
PER;BOG;1;2888;12272726;
PER;BOG;3;500;2124500;
PER;BOG;23;111;458130;
PER;BOG;0;159;657238;
PER;BOG;25;1136;4803160;
PER;BOG;225;16526;69863876;
PER;BOG;528;922;3809375;
PER;BOG;6179;13659;57102601;
PER;BOG;7;14;62247;
PER;BOG;5527;6438;26998141;
PER;BOG;1586;2668;11174749;
PER;BOG;218;355;1443016;
PER;BOG;4;8;33871;
PER;BOG;787;1538;6379642;
PER;BOG;68;140;617641;
PER;BOG;21;46;195803;
PER;BOG;3;7;32207;
PER;BOG;640;936;3907784;
PER;BOG;127;648;2786591;
PER;BOG;205;2179;9318182;
PER;BOG;21;219;963749;
PER;BOG;67;701;2959308;
PER;BOG;42;415;1753349;
PER;BOG;243;2135;9018112;
PER;BOG;2;62;275833;
PER;BOG;12;7575;31914459;
PER;BOG;300000;480000;2016734399;
PER;BOG;398000;475610;2012767252;
PER;BOG;150;5505;22872944;
PER;BOG;153;3376;14718206;
PER;BOG;48;1700;7176363;
PER;BOG;141;10314;43542455;
PER;BOG;350;13418;58498003;
PER;BOG;6400;2368;9599303;
PER;BOG;979;18747;77252889;
PER;BOG;281;547;2306769;
PER;BOG;573;1282;5366755;
PER;BOG;134;360;1517450;
PER;BOG;208;8987;39346429;
PER;BOG;1084;11216;49077201;
PER;BOG;40;1363;5763792;
PER;BOG;375;15848;66996395;
PER;BOG;3;3812;15788166;
PER;BOG;580;36160;152978857;
PER;BOG;4464;104129;437568177;
PER;BOG;732;44702;192956288;
PER;BOG;247;1722;7299299;
PER;BOG;2;358;1521408;
PER;BOG;2;1423;5950145;
PER;BOG;35;3314;13837033;
PER;BOG;457;6725;28341729;
PER;BOG;332;5694;23348284;
PER;BOG;3;7;30798;
PER;BOG;287;595;2534335;
PER;BOG;182;483;1994890;
PER;BOG;608;5120;21097574;
PER;BOG;797;1408;5739174;
PER;BOG;2538;4520;19247813;
PER;BOG;411;378;1596311;
PER;BOG;268;612;2547967;
PER;BOG;21;57;233501;
PER;BOG;381;1527;6393586;
PER;BOG;4;50;204950;
PER;BOG;106;751;3283385;
PER;BOG;178;1263;5423490;
PER;BOG;259;1292;5479391;
PER;BOG;110;562;2383123;
PER;BOG;693;2712;10995945;
PER;BOG;933;2504;10255128;
PER;BOG;245;1001;4059070;
PER;BOG;2141;6871;28377512;
PER;BOG;78;461;1871864;
PER;BOG;310;1199;5023707;
PER;BOG;4406;11510;47895345;
PER;BOG;874;3970;16502627;
PER;BOG;1191;3431;14118339;
PER;BOG;66;71;291627;
PER;BOG;35;345;1462827;
PER;BOG;235;1184;5022825;
PER;BOG;557;2545;10790204;
PER;BOG;50;486;1972154;
PER;BOG;1028;3421;14505217;
PER;BOG;80;444;1803112;
PER;BOG;108;386;1567345;
PER;BOG;177;313;1270002;
PER;BOG;105;203;825750;
PER;BOG;16;1826;7403017;
PER;BOG;7;12700;53497664;
PER;BOG;1;9515;39207699;
PER;BOG;1;8;36272;
PER;BOG;2;24;102751;
PER;BOG;21;171;710577;
PER;BOG;13;96;402405;
PER;BOG;1;67;279544;
PER;BOG;95;2368;9841847;
PER;BOG;12;211;877357;
PER;BOG;200;1115;4634378;
PER;BOG;4;49;206417;
PER;BOG;1;9;37519;
PER;BOG;1;4;18531;
PER;BOG;3;31;131254;
PER;BOG;1;7;30123;
PER;BOG;5;662;2754143;
PER;BOG;30;1165;4844369;
PER;BOG;3;32;133415;
PER;BOG;43;1776;7382705;
PER;BOG;5;665;2765403;
PER;BOG;1;75;313947;
PER;BOG;1;45;191085;
PER;BOG;47;500;2078010;
PER;BOG;8;1016;4309723;
PER;BOG;49;235;978654;
PER;BOG;77;756;3144624;
PER;BOG;2250;2693;11442557;
PER;BOG;5;20;84303;
PER;BOG;1;4;19486;
PER;BOG;1;415;1727208;
PER;BOG;6;11;45912;
PER;BOG;2;50;210406;
PER;BOG;1;264;1100726;
PER;BOG;5;1464;6085574;
PER;BOG;2;104;435271;
PER;BOG;3;3428;14245377;
PER;BOG;75;5043;21376520;
PER;BOG;1;50;208079;
PER;BOG;168;1260;5116645;
PER;BOG;5;4;18281;
PER;BOG;120;5040;20940897;
PER;BOG;45;1293;5675022;
PER;BOG;31;1289;5657212;
PER;BOG;11;3184;13496625;
PER;BOG;200;2048;8646840;
PER;BOG;383;2317;9795496;
PER;BOG;915;4395;17816680;
PER;BOG;911;2826;11548322;
PER;BOG;134;546;2216271;
PER;BOG;1338;4302;17442721;
PER;BOG;93;453;1839758;
PER;BOG;595;3035;12830847;
PER;BOG;345;1217;5147016;
PER;BOG;2507;5726;23447316;
PER;BOG;787;2998;12153942;
PER;BOG;683;2146;8850388;
PER;BOG;304;2850;11889030;
PER;BOG;413;3125;12670878;
PER;BOG;313;1740;7054677;
PER;BOG;199;712;2887979;
PER;BOG;419;812;3295139;
PER;BOG;102;9095;37480170;
PER;BOG;208;2240;9517760;
PER;BOG;167;1481;6296253;
PER;BOG;108;1366;5804558;
PER;BOG;246;319;1352949;
PER;BOG;7;87;369663;
PER;BOG;28;680;2882418;
PER;BOG;1;600;2532834;
PER;BOG;350;20675;83958797;
PER;BOG;305;22112;89794616;
PER;BOG;857;77020;330060259;
PER;BOG;220;14858;64464654;
PER;BOG;275;59800;252082220;
PER;BOG;50;1263;5132483;
PER;BOG;30;1950;8285550;
PER;BOG;420;13979;59238073;
PER;BOG;11;1118;4751614;
PER;BOG;2520;13255;54946647;
PER;BOG;50;2601;10565873;
PER;BOG;80000;18374;76342867;
PER;BOG;6;186;819779;
PER;BOG;27;312;1371840;
PER;BOG;23;148;651945;
PER;BOG;11;11;46627;
PER;BOG;50;2750;11656837;
PER;BOG;2992;9204;38408070;
PER;BOG;9;40;169554;
PER;BOG;12;115;507097;
PER;BOG;4;64;271286;
PER;BOG;14;208;915846;
PER;BOG;235;2504;10985951;
PER;BOG;22;283;1245021;
PER;BOG;48;410;1800109;
PER;BOG;7;112;474751;
PER;BOG;34;265;1164745;
PER;BOG;23;249;1093725;
PER;BOG;12;211;929226;
PER;BOG;57;433;1901529;
PER;BOG;46;362;1591655;
PER;BOG;12;165;723974;
PER;BOG;13;161;708006;
PER;BOG;1;31;131404;
PER;BOG;10;194;822336;
PER;BOG;197;646;2834747;
PER;BOG;12;56;248284;
PER;BOG;35;3924;17215929;
PER;BOG;33;2060;9040292;
PER;BOG;13;561;2462407;
PER;BOG;13;708;3107422;
PER;BOG;13;555;2437930;
PER;BOG;130;2606;11431767;
PER;BOG;186;3690;16189319;
PER;BOG;72;1285;5636989;
PER;BOG;23;527;2312164;
PER;BOG;9;450;1976716;
PER;BOG;208;3645;15450608;
PER;BOG;13;220;966644;
PER;BOG;4;72;305197;
PER;BOG;13;286;1258094;
PER;BOG;12;216;915591;
PER;BOG;12;369;1618853;
PER;BOG;317;5682;24926625;
PER;BOG;33;445;1955880;
PER;BOG;6;102;432362;
PER;BOG;24;435;1911530;
PER;BOG;15;249;1055473;
PER;BOG;13;134;589128;
PER;BOG;17;464;2036331;
PER;BOG;14;148;650892;
PER;BOG;14;119;522538;
PER;BOG;155;1130;4959733;
PER;BOG;8;135;594655;
PER;BOG;10;147;646944;
PER;BOG;16;645;2833255;
PER;BOG;91;3049;13377646;
PER;BOG;30;228;1002176;
PER;BOG;1;49;218894;
PER;BOG;22;1862;7680863;
PER;BOG;0;21;93348;
PER;BOG;2;2293;9683701;
PER;BOG;4;508;2128508;
PER;BOG;32;3747;15240156;
PER;BOG;1;1000;4386660;
PER;BOG;20;11085;47108035;
PER;BOG;119;27786;113683389;
PER;BOG;24;48;202986;
PER;BOG;125;6110;25671348;
PER;BOG;200;6285;26409767;
PER;BOG;35;603;2485475;
PER;BOG;90;500;2094212;
PER;BOG;75;462;1965884;
PER;BOG;3;114;484810;
PER;BOG;37;537;2283582;
PER;BOG;2;480;2041304;
PER;BOG;1;2224;9453727;
PER;BOG;25;570;2484858;
PER;BOG;80;680;2842433;
PER;BOG;148;7458;31333665;
PER;BOG;679;12134;51116497;
PER;BOG;865;18355;76495579;
PER;BOG;2;6;29234;
PER;BOG;2;60;248485;
PER;BOG;24;1089;4539033;
PER;BOG;101;2400;9941875;
PER;BOG;67;311;1312615;
PER;BOG;21;233;974202;
PER;BOG;15;337;1421634;
PER;BOG;11;1284;5334081;
PER;BOG;6;159;659067;
PER;BOG;895;631;2658803;
PER;BOG;56;2454;10434628;
PER;BOG;235;31127;132355230;
PER;BOG;1061;38372;163161622;
PER;BOG;844;11846;51643937;
PER;BOG;405;15206;63143012;
PER;BOG;629;19326;82117873;
PER;BOG;761;46973;194536219;
PER;BOG;89;7940;32884610;
PER;BOG;3502;103763;435672007;
PER;BOG;234;3397;13796263;
PER;BOG;7;2852;11564485;
PER;BOG;5236;22995;93218481;
PER;BOG;10;613;2486981;
PER;BOG;1;249;1009507;
PER;BOG;45;12899;52290666;
PER;BOG;1402;3767;16021619;
PER;BOG;15;209;862280;
PER;BOG;182;1813;7472208;
PER;BOG;15;143;592792;
PER;BOG;12;164;678460;
PER;BOG;13;86;357298;
PER;BOG;26;174;720861;
PER;BOG;14;265;1092417;
PER;BOG;23;389;1604899;
PER;BOG;13;94;388368;
PER;BOG;44;5901;24316561;
PER;BOG;158;10794;44478260;
PER;BOG;14;770;3176379;
PER;BOG;40;752;3098912;
PER;BOG;14;294;1212904;
PER;BOG;28;541;2230862;
PER;BOG;10;211;872376;
PER;BOG;25;480;1981358;
PER;BOG;201;3369;13885541;
PER;BOG;28;507;2090514;
PER;BOG;27;502;2069828;
PER;BOG;17;328;1351604;
PER;BOG;12;113;465836;
PER;BOG;12;105;433200;
PER;BOG;17;146;605566;
PER;BOG;40;307;1267543;
PER;BOG;276;9218;37987789;
PER;BOG;58;59;243775;
PER;BOG;656;92510;381201976;
PER;BOG;2326;20755;87318637;
PER;BOG;586;28696;121174956;
PER;BOG;1353;36912;160825768;
PER;BOG;122;3512;15168481;
PER;BOG;3020;58716;245553223;
PER;BOG;934;3646;15405986;
PER;BOG;4756;651374;2704618924;
PER;BOG;356;29807;120832897;
PER;BOG;188;4822;20353064;
PER;BOG;299;17838;74466373;
PER;BOG;1038;22906;95978468;
PER;BOG;1225;4802;19901578;
PER;BOG;2768;570;2403357;
PER;BOG;5175;1139;4801365;
PER;BOG;6000;302;1275797;
PER;BOG;84;1044;4407637;
PER;BOG;289;3593;15169100;
PER;BOG;126;2135;9015031;
PER;BOG;314;4897;20673328;
PER;BOG;425;2490;10513371;
PER;BOG;1007;75734;314715507;
PER;BOG;100;1157;4877709;
PER;BOG;15;415;1683364;
PER;BOG;5;227;958428;
PER;BOG;1000;8559;36054787;
PER;BOG;1000;14357;60481895;
